Arr_rate number Arr_Time  arr_TS  is_acc  is_USST src  dest  dur  rate  ARopt  selectedOp  pathLen  path
0.00222222 450000 224486 3741 1 2 11 4 13 10 3919,4894 187 2 11-10-4
0.00222222 450000 224656 3744 1 2 6 13 36 10 4218,4521 518 9 6-4-10-11-18-19-17-16-15-13
0.00222222 450000 225260 3754 1 2 1 8 3 10 3950,4581 221 3 1-3-7-8
0.00222222 450000 225366 3756 1 2 7 18 15 10 4583,5066 852 3 7-8-11-18
0.00222222 450000 225367 3756 1 1 1 16 60 1 3769,4688,4778 1 5 1-7-8-14-17-16
0.00222222 450000 225707 3761 1 1 17 4 60 1 4562,4749,4810 1 5 17-14-8-11-10-4
0.00222222 450000 226198 3769 1 2 5 15 24 10 4156,4932 437 7 5-4-10-11-8-14-12-15
0.00222222 450000 226250 3770 1 2 1 8 39 10 4413,4694 644 5 1-7-9-10-11-8
0.00222222 450000 226619 3776 1 1 12 6 60 1 4657,4673,4753 0 5 12-14-8-7-3-6
0.00222222 450000 226946 3782 1 2 5 7 5 10 3896,4142 114 3 5-4-3-7
0.00222222 450000 227032 3783 1 1 14 1 60 1 3857,4837,5140 1 3 14-8-7-1
0.00222222 450000 227390 3789 0 1 18 2 60 1 3941,3942,4242 -1 -1 
0.00222222 450000 227615 3793 1 1 12 5 60 1 4127,4885,5033 2 6 12-14-8-11-10-4-5
0.00222222 450000 228291 3804 1 2 15 2 22 10 4793,5219 1005 5 15-12-14-8-7-2
0.00222222 450000 229999 3833 1 2 4 15 3 10 4617,5147 790 6 4-10-11-8-14-12-15
0.00222222 450000 230034 3833 1 1 19 14 60 1 4019,4415,4880 1 2 19-17-14
0.00222222 450000 231028 3850 1 2 5 15 2 10 4098,5221 380 7 5-4-10-11-8-14-12-15
0.00222222 450000 231184 3853 1 2 11 5 2 10 3904,3964 60 3 11-10-4-5
0.00222222 450000 231307 3855 1 2 13 6 17 10 4330,4486 475 10 13-15-16-17-19-18-11-10-4-3-6
0.00222222 450000 231409 3856 1 2 7 13 7 10 4011,4969 250 10 7-2-4-10-11-18-19-17-16-15-13
0.00222222 450000 231541 3859 1 2 6 16 14 10 4529,4899 670 6 6-3-7-8-14-17-16
0.00222222 450000 231753 3862 1 1 8 7 60 1 4909,4963,5146 0 1 8-7
0.00222222 450000 232993 3883 1 2 11 18 21 10 3917,4741 45 1 11-18
0.00222222 450000 233552 3892 1 1 6 5 60 1 4071,5056,5202 1 2 6-4-5
0.00222222 450000 233877 3897 0 1 8 18 60 1 3908,4281,4584 -1 -1 
0.00222222 450000 234842 3914 1 2 12 13 34 10 5199,5205 1285 1 12-13
0.00222222 450000 234931 3915 1 2 17 7 11 10 4412,4571 497 6 17-16-15-12-14-8-7
0.00222222 450000 235676 3927 1 1 10 6 60 1 4293,4785,5264 1 2 10-4-6
0.00222222 450000 235787 3929 1 1 12 7 60 1 3983,4736,5286 0 3 12-14-8-7
0.00222222 450000 236403 3940 1 1 12 11 60 1 4393,4943,5166 1 3 12-14-8-11
0.00222222 450000 237320 3955 1 2 14 4 35 10 5019,5262 1138 4 14-8-11-10-4
0.00222222 450000 237808 3963 1 2 17 10 3 10 4331,4405 369 5 17-14-8-7-9-10
0.00222222 450000 237880 3964 1 2 5 12 36 10 4873,4924 909 8 5-4-10-11-18-19-17-14-12
0.00222222 450000 238155 3969 1 2 7 9 4 10 4654,5006 685 1 7-9
0.00222222 450000 238411 3973 1 2 5 7 9 10 4414,4713 441 3 5-4-3-7
0.00222222 450000 238973 3982 1 2 17 9 27 10 5014,5359 1146 4 17-14-8-7-9
0.00222222 450000 239010 3983 1 2 11 3 4 10 4448,5219 470 3 11-10-4-3
0.00222222 450000 240002 4000 1 2 9 6 49 10 4131,4857 340 5 9-7-1-2-4-6
0.00222222 450000 240764 4012 0 2 5 13 45 10 4197,4620 -1 -1 
0.00222222 450000 241217 4020 1 2 2 3 6 10 4624,5127 604 2 2-7-3
0.00222222 450000 242192 4036 1 1 3 9 60 1 4556,5247,5271 0 2 3-7-9
0.00222222 450000 242326 4038 1 2 6 4 2 10 4442,5228 404 1 6-4
0.00222222 450000 242347 4039 1 1 1 19 60 1 4365,4963,5130 1 5 1-7-8-14-17-19
0.00222222 450000 242450 4040 1 1 12 7 60 1 4714,4794,4835 0 3 12-14-8-7
0.00222222 450000 243116 4051 1 1 7 2 60 1 4513,5065,5130 0 1 7-2
0.00222222 450000 244469 4074 1 2 15 4 9 10 4809,4993 735 10 15-16-17-19-18-11-10-9-7-3-4
0.00222222 450000 244803 4080 1 1 11 3 60 1 4545,4723,4788 0 3 11-10-4-3
0.00222222 450000 246431 4107 1 2 13 9 3 10 4524,4698 417 5 13-12-14-8-7-9
0.00222222 450000 248035 4133 1 1 13 16 60 1 4365,4445,4547 1 2 13-15-16
0.00222222 450000 248138 4135 1 2 18 19 11 10 4628,4959 493 1 18-19
0.00222222 450000 248154 4135 1 1 5 7 60 1 4352,4840,4897 0 3 5-4-3-7
0.00222222 450000 248370 4139 0 2 12 8 3 10 4601,4602 -1 -1 
0.00222222 450000 248790 4146 1 1 14 9 60 1 4284,4971,4994 1 3 14-8-7-9
0.00222222 450000 249796 4163 1 2 3 6 12 10 4472,4605 309 1 3-6
0.00222222 450000 251298 4188 1 1 14 7 60 1 4194,4326,4724 2 2 14-8-7
0.00222222 450000 251637 4193 1 1 7 6 60 1 4938,5379,5534 0 2 7-3-6
0.00222222 450000 251706 4195 1 1 9 4 60 1 4487,4791,4912 0 2 9-10-4
0.00222222 450000 252379 4206 1 1 1 8 60 1 5033,5273,5338 0 2 1-7-8
0.00222222 450000 252667 4211 1 2 12 19 5 10 4623,4639 412 5 12-13-15-16-17-19
0.00222222 450000 253220 4220 1 2 6 1 2 10 5062,5589 842 2 6-3-1
0.00222222 450000 253347 4222 1 2 5 12 24 10 4337,4991 404 6 5-4-10-11-8-14-12
0.00222222 450000 254812 4246 1 1 3 11 60 1 4556,4939,5272 0 3 3-4-10-11
0.00222222 450000 255311 4255 1 2 16 15 7 10 5328,5519 1073 1 16-15
0.00222222 450000 255464 4257 1 1 10 19 60 1 4584,5530,5634 1 5 10-11-8-14-17-19
0.00222222 450000 255986 4266 1 1 15 12 60 1 4441,4725,5283 0 1 15-12
0.00222222 450000 257086 4284 1 1 13 10 60 1 4770,4779,5175 2 6 13-15-12-14-8-11-10
0.00222222 450000 257213 4286 1 1 12 19 60 1 4756,5084,5225 1 4 12-15-16-17-19
0.00222222 450000 257261 4287 1 2 18 7 30 10 4425,4639 170 4 18-11-10-9-7
0.00222222 450000 257273 4287 1 1 10 7 60 1 4569,4576,5423 0 2 10-9-7
0.00222222 450000 259123 4318 1 1 7 1 60 1 4804,5513,5537 0 1 7-1
0.00222222 450000 259323 4322 1 1 17 12 60 1 4430,5378,5390 0 2 17-14-12
0.00222222 450000 260250 4337 1 1 13 8 60 1 5065,5304,5334 1 3 13-12-14-8
0.00222222 450000 260353 4339 1 2 14 5 9 10 4379,5298 84 5 14-8-7-3-4-5
0.00222222 450000 261386 4356 1 1 7 9 60 1 4574,4950,5717 0 1 7-9
0.00222222 450000 262579 4376 1 2 11 9 21 10 4810,5040 442 2 11-10-9
0.00222222 450000 263109 4385 1 1 19 11 60 1 4644,4691,5687 1 4 19-17-14-8-11
0.00222222 450000 264224 4403 1 2 3 2 46 10 5239,5592 836 2 3-7-2
0.00222222 450000 264671 4411 1 1 19 13 60 1 4826,5180,5630 1 4 19-17-16-15-13
0.00222222 450000 264977 4416 1 2 11 16 13 10 4900,5136 493 4 11-18-19-17-16
0.00222222 450000 265634 4427 1 2 6 9 58 10 4512,5793 231 4 6-4-2-7-9
0.00222222 450000 266960 4449 1 1 11 8 60 1 4663,5184,5227 0 1 11-8
0.00222222 450000 267132 4452 1 1 15 12 60 1 4713,4823,5269 0 1 15-12
0.00222222 450000 267403 4456 0 1 16 2 60 1 4594,4919,5122 -1 -1 
0.00222222 450000 267660 4460 1 2 18 17 11 10 4483,4879 23 2 18-19-17
0.00222222 450000 267988 4466 1 2 18 6 4 10 4597,5004 184 4 18-11-10-4-6
0.00222222 450000 269297 4488 1 2 12 14 3 10 4954,5055 466 4 12-15-16-17-14
0.00222222 450000 270333 4505 1 2 10 6 3 10 5899,5914 1394 2 10-4-6
0.00222222 450000 271091 4518 1 2 14 6 11 10 4955,5794 633 10 14-12-15-16-17-19-18-11-10-4-6
0.00222222 450000 273223 4553 1 1 6 18 60 1 4560,4845,5468 2 4 6-4-10-11-18
0.00222222 450000 274079 4567 1 1 19 13 60 1 5197,5491,5847 0 4 19-17-16-15-13
0.00222222 450000 274433 4573 1 2 7 15 9 10 5407,5863 834 4 7-8-14-12-15
0.00222222 450000 274648 4577 1 2 1 18 32 10 4959,5812 382 5 1-3-4-10-11-18
0.00222222 450000 275177 4586 1 1 7 2 60 1 5182,5647,5755 0 2 7-1-2
0.00222222 450000 275212 4586 1 1 16 15 60 1 5019,5284,5359 0 1 16-15
0.00222222 450000 275605 4593 1 2 11 4 18 10 5018,5301 535 2 11-10-4
0.00222222 450000 276721 4612 1 2 15 12 9 10 4942,5361 330 1 15-12
0.00222222 450000 277362 4622 1 2 13 2 4 10 5273,5864 651 6 13-12-14-8-7-1-2
0.00222222 450000 277867 4631 1 1 10 14 60 1 4690,5192,5964 0 3 10-11-8-14
0.00222222 450000 278150 4635 1 2 11 12 51 10 5526,5845 955 3 11-8-14-12
0.00222222 450000 278393 4639 1 2 14 5 28 10 5462,5958 823 5 14-8-7-3-4-5
0.00222222 450000 279105 4651 1 1 13 17 60 1 4805,5132,5362 2 3 13-15-16-17
0.00222222 450000 279454 4657 1 2 9 17 5 10 5301,6049 644 5 9-10-11-18-19-17
0.00222222 450000 279637 4660 1 1 1 8 60 1 5002,5111,5547 0 2 1-7-8
0.00222222 450000 281484 4691 1 2 3 19 14 10 5540,5994 899 5 3-4-10-11-18-19
0.00222222 450000 281976 4699 1 2 10 13 12 10 5736,5942 1037 5 10-11-8-14-12-13
0.00222222 450000 282125 4702 1 1 4 19 60 1 4747,5109,5539 0 6 4-10-11-8-14-17-19
0.00222222 450000 282181 4703 1 2 6 1 8 10 5307,6099 604 2 6-3-1
0.00222222 450000 282500 4708 1 2 19 17 2 10 5248,5291 540 5 19-18-11-8-14-17
0.00222222 450000 282650 4710 1 1 10 7 60 1 5033,5091,5261 0 2 10-9-7
0.00222222 450000 282801 4713 0 1 5 12 60 1 5383,5552,5678 -1 -1 
0.00222222 450000 283036 4717 1 1 19 11 60 1 5015,6042,6054 0 4 19-17-14-8-11
0.00222222 450000 283765 4729 1 2 12 15 5 10 5503,5998 774 1 12-15
0.00222222 450000 284138 4735 1 1 13 6 60 1 5194,5496,6115 1 6 13-12-14-8-7-3-6
0.00222222 450000 284232 4737 1 2 15 16 4 10 5550,5580 813 1 15-16
0.00222222 450000 284879 4747 1 2 16 11 5 10 5093,5199 397 4 16-17-19-18-11
0.00222222 450000 285860 4764 1 1 12 6 60 1 5244,5298,5632 1 6 12-14-8-7-3-4-6
0.00222222 450000 285870 4764 1 1 18 4 60 1 4810,5283,5345 2 3 18-11-10-4
0.00222222 450000 285906 4765 1 2 15 14 44 10 5961,6017 1196 2 15-12-14
0.00222222 450000 286822 4780 0 1 16 4 60 1 4860,5047,5050 -1 -1 
0.00222222 450000 287536 4792 1 1 4 11 60 1 5103,5459,5877 1 2 4-10-11
0.00222222 450000 287999 4799 1 1 11 13 60 1 5020,5520,5893 0 4 11-8-14-12-13
0.00222222 450000 289955 4832 1 2 3 7 12 10 5189,6249 357 1 3-7
0.00222222 450000 290334 4838 1 2 9 18 16 10 5425,6106 587 3 9-10-11-18
0.00222222 450000 290673 4844 1 2 16 3 40 10 5383,5867 578 5 16-17-14-8-7-3
0.00222222 450000 290948 4849 1 2 2 13 7 10 5907,6191 1058 5 2-7-8-14-12-13
0.00222222 450000 291914 4865 1 1 14 19 60 1 5845,5911,6035 0 2 14-17-19
0.00222222 450000 291933 4865 1 1 12 15 60 1 4919,5899,6036 0 2 12-13-15
0.00222222 450000 292124 4868 1 1 15 17 60 1 5505,5742,5834 0 4 15-13-12-14-17
0.00222222 450000 292354 4872 1 1 3 16 60 1 5062,5164,5557 1 6 3-1-7-8-14-17-16
0.00222222 450000 292649 4877 1 2 2 7 27 10 5251,5750 374 4 2-4-10-9-7
0.00222222 450000 293441 4890 1 1 18 15 60 1 4971,5312,5843 1 5 18-11-8-14-12-15
0.00222222 450000 295194 4919 1 2 3 10 2 10 5787,6163 868 2 3-4-10
0.00222222 450000 295322 4922 1 1 7 12 60 1 5161,5291,5509 1 3 7-8-14-12
0.00222222 450000 296267 4937 1 2 11 10 9 10 5158,5725 225 1 11-10
0.00222222 450000 296971 4949 1 1 3 1 60 1 5311,5638,6062 0 2 3-7-1
0.00222222 450000 297190 4953 1 2 3 1 20 10 5621,6368 668 1 3-1
0.00222222 450000 297362 4956 1 1 15 2 60 1 5320,5726,5872 0 5 15-12-14-8-7-2
0.00222222 450000 297989 4966 1 1 9 6 60 1 5324,5773,5942 0 3 9-10-4-6
0.00222222 450000 298464 4974 1 2 12 6 24 10 5115,6001 406 5 12-14-8-7-3-6
0.00222222 450000 298916 4981 1 2 15 9 18 10 5547,6358 644 7 15-16-17-19-18-11-10-9
0.00222222 450000 299456 4990 0 2 9 18 40 10 5040,5409 -1 -1 
0.00222222 450000 300457 5007 1 1 19 4 60 1 5455,5858,6237 2 6 19-17-14-8-11-10-4
0.00222222 450000 300612 5010 1 1 2 15 60 1 5530,5685,6247 0 5 2-7-8-14-12-15
0.00222222 450000 300802 5013 1 1 12 10 60 1 5883,5935,6375 0 7 12-15-16-17-19-18-11-10
0.00222222 450000 301514 5025 1 2 4 13 10 10 5278,5647 253 6 4-10-11-8-14-12-13
0.00222222 450000 301967 5032 1 1 9 18 60 1 5084,5641,5886 1 4 9-7-8-11-18
0.00222222 450000 302857 5047 1 2 9 12 43 10 6179,6313 1132 4 9-7-8-14-12
0.00222222 450000 302940 5049 1 1 11 10 60 1 5327,5638,5675 0 1 11-10
0.00222222 450000 303573 5059 1 1 14 10 60 1 5183,5760,5831 0 3 14-8-11-10
0.00222222 450000 304798 5079 1 1 8 10 60 1 5204,5256,5609 2 4 8-7-3-4-10
0.00222222 450000 305045 5084 1 2 16 14 2 10 5201,6113 173 2 16-17-14
0.00222222 450000 305073 5084 1 2 19 9 46 10 5388,5748 664 5 19-17-14-8-7-9
0.00222222 450000 305310 5088 1 2 10 15 2 10 5347,6256 316 6 10-9-7-8-14-12-15
0.00222222 450000 305465 5091 1 2 6 5 2 10 5179,6335 88 2 6-4-5
0.00222222 450000 305921 5098 1 2 10 2 11 10 5578,6431 480 2 10-4-2
0.00222222 450000 306192 5103 1 1 1 5 60 1 5183,5858,5911 0 3 1-3-4-5
0.00222222 450000 306403 5106 1 1 8 11 60 1 5203,6181,6387 1 1 8-11
0.00222222 450000 306462 5107 1 2 7 8 58 10 5469,6338 682 5 7-3-4-10-11-8
0.00222222 450000 307560 5126 1 1 12 11 60 1 6142,6248,6287 0 6 12-15-16-17-19-18-11
0.00222222 450000 307653 5127 1 1 14 1 60 1 5729,5731,6149 2 8 14-17-19-18-11-10-4-3-1
0.00222222 450000 308101 5135 1 2 7 2 18 10 5164,6022 29 1 7-2
0.00222222 450000 308538 5142 1 1 17 5 60 1 5345,5711,5965 2 6 17-14-8-11-10-4-5
0.00222222 450000 308884 5148 1 2 18 4 9 10 5385,5945 257 3 18-11-10-4
0.00222222 450000 309004 5150 1 2 6 9 54 10 5535,6355 385 5 6-4-3-1-7-9
0.00222222 450000 309224 5153 1 2 4 16 21 10 5169,6186 451 9 4-2-7-9-10-11-18-19-17-16
0.00222222 450000 309742 5162 1 2 3 5 8 10 6091,6102 929 2 3-4-5
0.00222222 450000 309788 5163 1 1 14 16 60 1 5486,5499,6053 0 2 14-17-16
0.00222222 450000 309959 5165 1 1 10 18 60 1 5584,6100,6281 1 2 10-11-18
0.00222222 450000 310760 5179 1 2 10 19 9 10 5483,5645 464 3 10-11-18-19
0.00222222 450000 311632 5193 1 1 2 15 60 1 5361,6530,6553 1 5 2-7-8-14-12-15
0.00222222 450000 311860 5197 1 2 1 3 8 10 5526,6498 329 1 1-3
0.00222222 450000 312043 5200 1 1 9 16 60 1 5690,6146,6385 2 5 9-7-8-14-17-16
0.00222222 450000 312111 5201 1 1 18 15 60 1 5711,6412,6525 1 5 18-11-8-14-12-15
0.00222222 450000 312752 5212 0 1 5 12 60 1 5587,5713,5902 -1 -1 
0.00222222 450000 313179 5219 1 2 14 19 18 10 5465,5996 246 2 14-17-19
0.00222222 450000 314353 5239 1 2 8 7 44 10 5447,5948 462 1 8-7
0.00222222 450000 314624 5243 1 1 18 16 60 1 5356,5837,6281 2 3 18-19-17-16
0.00222222 450000 314814 5246 1 2 13 5 2 10 5399,5583 170 7 13-12-14-8-11-10-4-5
0.00222222 450000 315391 5256 1 2 19 3 7 10 5400,6411 162 5 19-18-11-10-4-3
0.00222222 450000 316861 5281 0 1 14 3 60 1 5385,5408,5903 -1 -1 
0.00222222 450000 317789 5296 1 2 4 18 12 10 6067,6224 771 3 4-10-11-18
0.00222222 450000 318179 5302 1 1 19 10 60 1 5626,6176,6569 1 3 19-18-11-10
0.00222222 450000 319177 5319 1 1 1 6 60 1 5515,6072,6365 0 4 1-2-7-3-6
0.00222222 450000 320072 5334 1 1 1 14 60 1 5822,5840,6005 0 3 1-7-8-14
0.00222222 450000 320087 5334 1 1 2 4 60 1 5753,6103,6478 0 1 2-4
0.00222222 450000 320334 5338 1 2 17 16 8 10 6125,6283 787 1 17-16
0.00222222 450000 320661 5344 1 2 7 1 25 10 5783,6455 439 1 7-1
0.00222222 450000 321003 5350 1 2 4 1 3 10 5438,5920 88 2 4-3-1
0.00222222 450000 321043 5350 0 2 16 2 52 10 5376,5844 -1 -1 
0.00222222 450000 321048 5350 1 2 1 15 3 10 5632,5699 319 9 1-3-4-10-11-18-19-17-16-15
0.00222222 450000 321259 5354 1 1 11 13 60 1 5410,5882,6428 2 4 11-8-14-12-13
0.00222222 450000 321339 5355 0 1 10 14 60 1 5624,5682,5865 -1 -1 
0.00222222 450000 321417 5356 1 2 16 13 2 10 5663,6362 307 2 16-15-13
0.00222222 450000 321430 5357 1 2 7 12 4 10 5497,5815 315 9 7-3-4-10-11-18-19-17-14-12
0.00222222 450000 321809 5363 1 1 17 2 60 1 5603,5680,5967 2 4 17-14-8-7-2
0.00222222 450000 323508 5391 1 2 14 17 7 10 5748,6034 357 4 14-12-15-16-17
0.00222222 450000 324708 5411 0 2 18 2 22 10 5433,5636 -1 -1 
0.00222222 450000 324862 5414 1 2 3 7 10 10 5701,6212 287 1 3-7
0.00222222 450000 325004 5416 1 1 10 4 60 1 5653,5947,6277 0 4 10-9-7-2-4
0.00222222 450000 325918 5431 1 1 15 7 60 1 5497,5504,6653 0 5 15-13-12-14-8-7
0.00222222 450000 325996 5433 1 2 17 4 2 10 5777,6065 361 8 17-14-8-7-2-1-3-6-4
0.00222222 450000 326142 5435 1 1 2 10 60 1 5563,6285,6637 1 2 2-4-10
0.00222222 450000 327788 5463 1 2 11 15 54 10 6315,6545 852 4 11-8-14-12-15
0.00222222 450000 328562 5476 1 1 12 3 60 1 5634,5752,6554 2 4 12-14-8-7-3
0.00222222 450000 328757 5479 1 1 13 9 60 1 6217,6230,6821 1 5 13-12-14-8-7-9
0.00222222 450000 329006 5483 1 1 17 4 60 1 5941,6056,6178 0 5 17-14-8-11-10-4
0.00222222 450000 329344 5489 1 1 12 17 60 1 5895,6127,6397 0 3 12-15-16-17
0.00222222 450000 330170 5502 1 1 13 4 60 1 6093,6653,6866 0 6 13-12-14-8-11-10-4
0.00222222 450000 330186 5503 1 2 12 3 14 10 5520,5696 190 8 12-14-17-19-18-11-10-4-3
0.00222222 450000 331223 5520 1 2 10 11 3 10 5988,6531 505 1 10-11
0.00222222 450000 332307 5538 0 2 3 14 48 10 6062,6174 -1 -1 
0.00222222 450000 333268 5554 1 1 15 6 60 1 5965,5998,6455 0 7 15-16-17-14-8-7-3-6
0.00222222 450000 333633 5560 1 1 11 5 60 1 5693,6497,6577 1 3 11-10-4-5
0.00222222 450000 334494 5574 1 1 16 3 60 1 5616,6123,6571 2 5 16-17-14-8-7-3
0.00222222 450000 334929 5582 1 1 11 18 60 1 6121,6430,6710 0 1 11-18
0.00222222 450000 335093 5584 1 2 12 2 5 10 5623,7005 123 8 12-14-8-11-10-4-3-1-2
0.00222222 450000 335094 5584 1 1 18 13 60 1 6535,6581,6876 0 5 18-11-8-14-12-13
0.00222222 450000 335725 5595 1 1 10 17 60 1 5953,6004,6394 0 4 10-11-8-14-17
0.00222222 450000 335998 5599 1 2 11 12 53 10 5658,6548 428 3 11-8-14-12
0.00222222 450000 336141 5602 1 1 4 9 60 1 6667,6676,6927 0 2 4-10-9
0.00222222 450000 336450 5607 1 2 3 7 32 10 6170,6562 563 1 3-7
0.00222222 450000 336798 5613 1 2 11 16 6 10 5820,6149 207 4 11-18-19-17-16
0.00222222 450000 336968 5616 1 1 3 15 60 1 6121,6215,6637 2 5 3-7-8-14-12-15
0.00222222 450000 337649 5627 0 2 14 10 34 10 6423,6483 -1 -1 
0.00222222 450000 339496 5658 1 2 3 12 8 10 6828,6999 1170 4 3-7-8-14-12
0.00222222 450000 340172 5669 1 2 11 19 56 10 5893,6781 853 2 11-18-19
0.00222222 450000 340664 5677 1 1 17 9 60 1 6380,6585,6739 0 4 17-14-8-7-9
0.00222222 450000 341172 5686 1 2 9 8 5 10 5934,7035 248 2 9-7-8
0.00222222 450000 342119 5701 1 1 14 17 60 1 5959,6816,7071 0 1 14-17
0.00222222 450000 342184 5703 1 1 8 14 60 1 5822,6408,7041 0 1 8-14
0.00222222 450000 342666 5711 0 2 14 3 32 10 5915,6107 -1 -1 
0.00222222 450000 342735 5712 1 1 4 19 60 1 5994,6535,6946 1 6 4-10-11-8-14-17-19
0.00222222 450000 342867 5714 1 2 1 5 4 10 6502,6677 843 3 1-3-4-5
0.00222222 450000 343015 5716 0 2 8 13 52 10 5838,6273 -1 -1 
0.00222222 450000 343530 5725 1 2 11 9 6 10 6144,6654 428 3 11-8-7-9
0.00222222 450000 344351 5739 1 1 18 1 60 1 5752,6089,6724 1 4 18-11-8-7-1
0.00222222 450000 344571 5742 1 1 3 18 60 1 5798,5952,6499 1 4 3-4-10-11-18
0.00222222 450000 344593 5743 1 2 9 5 29 10 6142,6574 547 4 9-7-3-4-5
0.00222222 450000 344743 5745 1 1 11 18 60 1 5844,6263,6436 0 1 11-18
0.00222222 450000 344988 5749 1 2 19 1 4 10 5950,7152 285 6 19-18-11-10-9-7-1
0.00222222 450000 345357 5755 1 1 5 19 60 1 6384,6436,6796 0 7 5-4-10-11-8-14-17-19
0.00222222 450000 346422 5773 1 1 17 12 60 1 6494,6579,6687 0 2 17-14-12
0.00222222 450000 348985 5816 1 2 12 19 2 10 6090,6552 274 3 12-14-17-19
0.00222222 450000 349638 5827 1 2 2 10 4 10 6847,7175 1020 2 2-4-10
0.00222222 450000 349913 5831 1 2 2 7 17 10 6519,7128 688 2 2-1-7
0.00222222 450000 351429 5857 1 1 7 10 60 1 6604,6736,7065 0 2 7-9-10
0.00222222 450000 351826 5863 1 1 3 18 60 1 6036,6530,7122 2 4 3-4-10-11-18
0.00222222 450000 351946 5865 1 1 19 17 60 1 6060,6590,7093 1 1 19-17
0.00222222 450000 352451 5874 1 2 4 8 7 10 5890,6452 16 3 4-3-7-8
0.00222222 450000 354831 5913 1 1 1 17 60 1 6394,6414,6419 0 4 1-7-8-14-17
0.00222222 450000 355380 5922 1 2 7 8 7 10 7244,7316 1322 1 7-8
0.00222222 450000 356236 5937 1 2 2 6 40 10 6764,6974 827 2 2-4-6
0.00222222 450000 356274 5937 1 1 1 15 60 1 5942,6937,6962 0 6 1-7-8-14-17-16-15
0.00222222 450000 356428 5940 1 2 19 18 27 10 6822,7126 882 1 19-18
0.00222222 450000 356491 5941 1 1 13 18 60 1 6498,6594,6714 1 5 13-12-14-8-11-18
0.00222222 450000 358279 5971 1 1 7 1 60 1 6039,6079,6292 0 1 7-1
0.00222222 450000 358623 5977 1 1 15 19 60 1 6707,6712,7132 0 3 15-16-17-19
0.00222222 450000 359257 5987 1 2 19 14 17 10 6265,6373 354 2 19-17-14
0.00222222 450000 359702 5995 1 1 2 9 60 1 6108,7077,7097 0 3 2-4-10-9
0.00222222 450000 360167 6002 1 1 11 6 60 1 6607,6901,7277 0 3 11-10-4-6
0.00222222 450000 360322 6005 1 1 11 13 60 1 6384,6495,6641 0 4 11-8-14-12-13
0.00222222 450000 360376 6006 1 1 7 4 60 1 6029,7334,7384 0 2 7-3-4
0.00222222 450000 360473 6007 1 1 16 14 60 1 6070,6222,7096 1 2 16-17-14
0.00222222 450000 360513 6008 1 1 6 16 60 1 6233,6985,7359 0 7 6-4-10-11-8-14-17-16
0.00222222 450000 361138 6018 0 2 12 4 49 10 6221,6676 -1 -1 
0.00222222 450000 361185 6019 0 2 7 14 31 10 6168,6172 -1 -1 
0.00222222 450000 361194 6019 1 2 6 1 8 10 7098,7333 1079 2 6-3-1
0.00222222 450000 361425 6023 1 2 15 7 10 10 6139,6637 136 5 15-13-12-14-8-7
0.00222222 450000 361648 6027 1 2 1 9 23 10 6901,6932 874 2 1-7-9
0.00222222 450000 361855 6030 0 2 14 19 40 10 6296,6316 -1 -1 
0.00222222 450000 362042 6034 1 2 1 6 5 10 6049,7156 15 2 1-3-6
0.00222222 450000 362180 6036 1 1 3 9 60 1 6395,6751,7301 0 2 3-7-9
0.00222222 450000 362567 6042 1 1 10 13 60 1 6244,6264,6353 0 5 10-11-8-14-12-13
0.00222222 450000 362568 6042 1 2 8 14 2 10 6459,7347 417 8 8-7-9-10-11-18-19-17-14
0.00222222 450000 362587 6043 1 2 7 10 33 10 6505,7094 462 2 7-9-10
0.00222222 450000 363530 6058 1 2 5 14 57 10 6867,6975 809 5 5-4-10-11-8-14
0.00222222 450000 363563 6059 1 1 18 1 60 1 6131,6138,6403 0 5 18-11-10-4-3-1
0.00222222 450000 364442 6074 1 1 9 6 60 1 6784,6900,7358 0 4 9-10-4-3-6
0.00222222 450000 364777 6079 1 1 6 18 60 1 6538,6677,7142 1 4 6-4-10-11-18
0.00222222 450000 364905 6081 1 2 18 6 2 10 7209,7496 1128 4 18-11-10-4-6
0.00222222 450000 366070 6101 1 1 2 18 60 1 6106,7369,7374 0 4 2-4-10-11-18
0.00222222 450000 366180 6102 1 2 15 14 6 10 6202,6242 107 3 15-16-17-14
0.00222222 450000 366324 6105 1 1 14 16 60 1 6276,6417,6551 0 2 14-17-16
0.00222222 450000 366555 6109 0 1 8 14 60 1 6816,6907,6917 -1 -1 
0.00222222 450000 366972 6116 1 1 6 19 60 1 6209,6597,7122 1 6 6-3-7-8-14-17-19
0.00222222 450000 368595 6143 0 2 13 17 10 10 6146,6190 -1 -1 
0.00222222 450000 368686 6144 1 2 8 16 17 10 6340,7274 349 5 8-11-18-19-17-16
0.00222222 450000 369269 6154 1 2 12 7 14 10 6920,7241 770 3 12-14-8-7
0.00222222 450000 369337 6155 1 1 6 10 60 1 6179,6258,6366 0 2 6-4-10
0.00222222 450000 370159 6169 1 1 9 4 60 1 6252,6706,7023 0 2 9-10-4
0.00222222 450000 370385 6173 1 1 7 15 60 1 6878,7114,7440 1 4 7-8-14-12-15
0.00222222 450000 370459 6174 1 1 4 14 60 1 7062,7238,7405 0 4 4-10-11-8-14
0.00222222 450000 371432 6190 1 2 6 4 3 10 7185,7505 995 1 6-4
0.00222222 450000 371974 6199 1 1 16 19 60 1 6354,6851,6980 1 2 16-17-19
